gstr2b_id,vendor_gstin,invoice_number,invoice_date,taxable_value,cgst,sgst,igst,itc_available,filing_period
a4950443-738e-4ff9-b301-50b6c85c02a8,19EFUIW7209C4ZQ,INV/26-27/52874,2026-01-05,42543.53,0.0,0.0,2127.18,2127.18,2026-02
a1435357-ff44-40ca-ad79-6d1d9331b649,07OVPDD3878L4ZF,TX-83929,2026-03-07,46362.27,0.0,0.0,2318.11,2318.11,2026-02
bc1b5d6b-5fac-4c70-9027-c9042b5cc81d,24UWVGU1882O6ZJ,INV-54628,2026-04-24,29887.36,0.0,0.0,3586.48,3586.48,2026-04
cd68dc12-bb70-4c59-9d8d-7f7fb04b4baf,24VZGOJ9588I7ZL,TX-86726,2026-01-26,7474.52,0.0,0.0,896.94,896.94,2026-01
c1aa4780-1237-43ab-972c-53ecb5002188,32XRELI5642J4ZO,TX-38713,2026-02-11,24634.64,0.0,0.0,6897.7,6897.7,2026-03
44d765e6-649e-4751-9324-dd1185244566,29OKGWZ6106L5ZP,TX-19549,2026-01-24,258570.92,0.0,0.0,72399.86,72399.86,2026-01
d74444de-b50e-4738-92fc-750f95e5e412,32CBLIG0985A5Z2,TX-06565,2026-01-26,10195.73,0.0,0.0,2854.8,2854.8,2026-02
e2c41e0a-d5e1-495b-82c0-f1fe76a8c140,32PSNVO8742H5ZX,TX-52462,2026-04-27,5138.31,719.36,719.36,0.0,1438.72,2026-05
f33985e1-ed4b-458b-a549-cdd766c21fd6,32KFKXP6873A6ZJ,INV-20893,2026-01-27,63882.89,0.0,0.0,17887.21,17887.21,2026-01
c486fc4c-86a0-4e30-86be-48d53035521d,07VUDGQ8518D5Z5,INV-89715,2026-02-03,19979.81,0.0,0.0,5594.35,5594.35,2026-02
29af9a5a-a1f2-4a72-8a40-ac750573d68c,29NNDJB2245J9Z0,RE-97469,2026-05-28,122681.8,0.0,0.0,6134.09,6134.09,2026-05
d8508148-3db8-40a5-8775-6c0b1cb4fe62,24OUECW6291O5ZT,TX-19485,2026-05-23,31419.6,0.0,0.0,3770.35,3770.35,2026-05
d72a951f-a52b-4cff-8b90-48946219760a,24YFPVG6368Z1ZM,INV-98492,2026-05-06,15332.45,0.0,0.0,1839.89,1839.89,2026-05
edab56bc-f713-420c-afeb-c0b0e202bfcd,33KYRXQ3502N6ZT,TX-58221,2026-05-27,93678.64,0.0,0.0,4683.93,4683.93,2026-05
c65f96ec-d217-4506-8a4a-dfe8226c415b,19SHGDF1571G8ZH,TX-44677,2026-04-04,5612.57,0.0,0.0,1571.52,1571.52,2026-05
30e7506b-edba-44f0-bd6d-17377ee75e24,32PSNVO8742H5ZX,INV-99526,2026-02-26,11003.37,0.0,0.0,1980.61,1980.61,2026-03
7297df4b-95f3-4748-a9bd-aeeed4dcd3c4,19UWKQE9898N1ZB,INV/26-27/64543,2026-02-05,57817.15,0.0,0.0,10407.09,10407.09,2026-02
abdf1f1e-536d-461b-aa91-372c8cfce93f,29VHJHS1002E8Z6,TX-24980,2026-03-28,2253.64,0.0,0.0,112.68,112.68,2026-05
4ea5b2ea-47e7-4820-8556-e88a0196de4e,24MLHTC4264V5Z2,INV/26-27/65383,2026-01-02,95697.6,0.0,0.0,11483.71,11483.71,2026-02
7a60763e-7463-4664-bb30-e00a4e7a8fc6,29UFUSM5911O9ZZ,TX-86183,2026-03-24,145829.73,0.0,0.0,17499.57,17499.57,2026-03
d007ff72-847f-456f-905d-f94ee4958c33,24VZGOJ9588I7ZL,RE-41145,2026-05-22,4825.22,0.0,0.0,868.54,868.54,2026-04
472b6790-ef5d-4f9d-8aa4-f79c9d69afa5,19BQAKM4384E7ZB,RE-71106,2026-03-24,84664.11,0.0,0.0,23705.95,23705.95,2026-02
9f21b795-e5f9-45c4-be13-77babc1e38fb,33NQMLB2128P2Z1,TX-01674,2026-05-14,19168.29,479.21,479.21,0.0,958.42,2026-06
258208af-4589-456f-ab26-863852834359,33NQMLB2128P2Z1,QT-19193,2026-01-16,4484.91,0.0,0.0,224.25,224.25,2026-01
2e4d77b4-3be9-48a0-b1d2-c5e1164ef8cc,32PYTBX5165B8Z6,INV/26-27/97310,2026-05-24,27741.17,0.0,0.0,4993.41,4993.41,2026-06
ec4206b4-2936-4b04-9021-7c6de6dcd69a,29MBTFR6385C7Z0,TX-89804,2026-03-22,97687.98,0.0,0.0,11722.56,11722.56,2026-03
055d4153-54b3-49e7-8172-9700312689b2,07IAKFV1961W5ZW,TX-23256,2026-01-20,6239.61,0.0,0.0,1747.09,1747.09,2026-02
947a433e-6fd7-461a-a2dd-1de040353732,32KFKXP6873A6ZJ,INV/26-27/76545,2026-03-07,8193.66,0.0,0.0,409.68,409.68,2026-04
58385d2a-73e5-48d1-a699-4a2c0cc1e4de,07VUDGQ8518D5Z5,QT-64298,2026-05-27,83737.87,0.0,0.0,4186.89,4186.89,2026-06
ba891390-62e4-4a3a-ad50-42802fc8abbf,07BQNFU3961D3ZG,TX-12052,2026-03-31,10267.84,0.0,0.0,1848.21,1848.21,2026-04
0f772e86-41e1-4b27-ac17-99087d6ebfa0,07UQVXC8255M5ZL,TX-73576,2026-01-03,16361.47,0.0,0.0,1963.38,1963.38,2026-02
7a8bfcd5-e036-4ccc-8e70-79a9fbde45ac,07CHTED5959F5ZU,INV-50578,2026-03-07,71746.61,0.0,0.0,20089.05,20089.05,2026-03
6a842f04-0fd4-4e13-aa69-d9038d17bbce,19WWLNL7461P5ZL,RE-10794,2026-01-25,189665.6,0.0,0.0,9483.28,9483.28,2026-02
44d97b6e-4a2a-406f-8d43-ed8ab5effdac,29VOPVG7752E3ZY,INV-26946,2026-05-18,11997.37,299.93,299.93,0.0,599.86,2026-06
9f7887e1-e64d-463a-b4ba-97651840e279,29WWWJI7780C4ZI,INV-11472,2026-01-19,95452.15,0.0,0.0,11454.26,11454.26,2026-02
12b61687-e2c0-43a2-8eb6-ebb80e716026,33OGUBT7836U3ZV,INV-51053,2026-01-31,53254.52,1331.36,1331.36,0.0,2662.72,2026-02
7a9bbc43-4a23-4880-b19d-4c89cbdf6cf4,29UFUSM5911O9ZZ,QT-89900,2026-03-19,6295.32,0.0,0.0,314.77,314.77,2026-03
08579087-0c6a-4d92-ba89-35c229f8faba,32JTGJQ3646R6ZE,RE-38664,2026-02-06,212523.9,0.0,0.0,10626.19,10626.19,2026-03
b8bfd847-c518-4e8b-9a57-11abc28863ad,19UWKQE9898N1ZB,INV-75068,2026-04-11,93282.96,0.0,0.0,16790.93,16790.93,2026-04
5e5eef34-6955-44f7-ab64-969a492d89db,19LRJDX0800X6Z8,RE-09588,2026-03-16,13101.88,0.0,0.0,3668.53,3668.53,2026-03
ecb66178-4c5f-4f1e-a2ec-08fe5dab01ac,32KFKXP6873A6ZJ,INV/26-27/13114,2026-03-14,83065.82,0.0,0.0,23258.43,23258.43,2026-03
150690e6-4ece-4b6f-a9e1-075f87952c7e,27TBYFB9002A3ZF,RE-74300,2026-04-04,4129.93,0.0,0.0,1156.38,1156.38,2026-04
074249dc-50c6-43bd-8dc6-bafb7b1a9732,07BQNFU3961D3ZG,INV/26-27/34503,2026-01-20,105479.87,0.0,0.0,29534.36,29534.36,2026-02
457e1084-94ed-4f6a-a5bd-06694c2a6a31,24YFPVG6368Z1ZM,RE-18399,2026-04-25,34017.24,0.0,0.0,4082.07,4082.07,2026-06
064436b0-33f2-4d92-aa2b-65c874d446ec,19UWKQE9898N1ZB,INV/26-27/99808,2026-05-05,13183.11,0.0,0.0,1581.97,1581.97,2026-06
b2009217-0f76-49d9-a296-f352822a7e5e,09OQIDS9990V7ZW,RE-74733,2026-02-14,13540.88,0.0,0.0,677.04,677.04,2026-02
da7f6ff6-d11e-46f4-a39a-d967298826a3,29KTLLC3446J2ZP,TX-46256,2026-03-30,22628.12,0.0,0.0,2715.37,2715.37,2026-03
2644bd93-5f7a-4428-a556-ec783cd4e642,09RKTAC2178A9ZT,INV/26-27/19693,2026-02-17,78227.88,0.0,0.0,9387.35,9387.35,2026-03
ef70873e-1ea7-469c-87c3-c21e89895d60,33WJOCH2457T9Z1,TX-62787,2026-02-23,41547.91,0.0,0.0,4985.75,4985.75,2026-02
1dca223c-80bc-4588-b96a-4319dda2eec1,33KYRXQ3502N6ZT,INV/26-27/58878,2026-05-01,68236.91,0.0,0.0,8188.43,8188.43,2026-05
8e7701cd-7fc1-42fa-a10a-c2c7027de87e,24ZTSCE2030L6ZR,TX-78189,2026-01-18,19062.73,0.0,0.0,2287.53,2287.53,2026-02
31a6af8f-df95-49e9-9d39-6b6405c3c308,27TBYFB9002A3ZF,RE-12623,2026-02-15,31755.47,0.0,0.0,1587.77,1587.77,2026-02
bc6034d8-c431-4341-bb5f-8db48284ce56,07TREUM7749S6ZK,INV-88941,2026-04-21,18789.19,0.0,0.0,5260.97,5260.97,2026-04
800f22c5-c123-4a72-9e47-afc322698023,24OUECW6291O5ZT,RE-97176,2026-05-28,2823.51,169.41,169.41,0.0,338.82,2026-06
3647773e-ac49-4f1c-99fc-a099461bec8a,19EFUIW7209C4ZQ,INV-92950,2026-01-02,68800.2,0.0,0.0,12384.04,12384.04,2026-01
21c30ffa-cc91-4a02-8652-f730aacae476,09OQIDS9990V7ZW,QT-34250,2026-05-18,16953.03,0.0,0.0,4746.85,4746.85,2026-06
4fd6e176-0701-4338-92d6-c7136d8d4a5e,33WJOCH2457T9Z1,INV/26-27/48525,2026-05-24,11955.36,1075.98,1075.98,0.0,2151.96,2026-06
1bfcebc9-6258-4430-9b8d-bf58d0f58691,09LSGIX0131G2ZQ,INV/26-27/58537,2026-02-11,26911.08,672.78,672.78,0.0,1345.56,2026-03
c10e2d9f-817a-4cef-af9a-fe347915c272,33NUYTR2660Y4ZJ,INV/26-27/61823,2026-04-22,11439.58,0.0,0.0,571.98,571.98,2026-04
1f751bf6-ff28-4a37-b069-9b2e6561f185,07VUDGQ8518D5Z5,RE-37549,2026-01-15,155233.75,0.0,0.0,43465.45,43465.45,2026-01
1955bffe-7771-4639-966d-0d566a397521,33NQMLB2128P2Z1,INV/26-27/4406,2026-05-11,12770.37,0.0,0.0,638.52,638.52,2026-05
09336bbf-1a20-41f3-ac97-b939c1ee1ca3,33NUYTR2660Y4ZJ,QT-52355,2026-04-01,19469.48,0.0,0.0,973.47,973.47,2026-05
6b4b58de-3133-405b-a6b5-2ec0dfecad19,29MQUPJ0403J2Z5,QT-95177,2026-05-24,7717.03,0.0,0.0,926.04,926.04,2026-05
089ec1db-d610-4026-a248-3bacd0d8a289,07BQNFU3961D3ZG,RE-32787,2026-04-24,43709.25,0.0,0.0,7867.66,7867.66,2026-04
a952abf6-1356-4e9b-b41e-580cbac1fa5e,24CSWQT7242K8ZP,RE-03585,2026-05-04,11086.04,0.0,0.0,1995.49,1995.49,2026-06
fe2bec18-c6ed-40b8-b41b-17571ba27c71,33NQMLB2128P2Z1,INV-52289,2026-03-29,135485.56,0.0,0.0,24387.4,24387.4,2026-04
9311074e-ef49-443b-98bf-44cca0598030,19EFUIW7209C4ZQ,TX-96615,2026-02-21,12053.82,0.0,0.0,1446.46,1446.46,2026-03
0513a0c9-13b4-4fb7-9762-7cc4f455b444,32XRELI5642J4ZO,INV/26-27/13984,2026-01-31,72790.26,0.0,0.0,3639.51,3639.51,2025-12
60972630-3dee-47b2-bd14-f6bc6dac8e52,33WJOCH2457T9Z1,QT-81353,2026-03-22,110293.8,0.0,0.0,19852.88,19852.88,2026-03
41c1d1b2-5862-4a46-882a-fd3b3495925f,24UWVGU1882O6ZJ,RE-55467,2026-05-03,5685.73,0.0,0.0,682.29,682.29,2026-05
6fe169a6-0407-4899-9f72-14bcd9d1d744,24CSWQT7242K8ZP,QT-90337,2026-01-03,5995.95,0.0,0.0,1079.27,1079.27,2026-02
8794d3ff-149b-4c47-b4ff-29a02e22609e,29MQUPJ0403J2Z5,QT-31083,2026-03-10,35851.7,0.0,0.0,10038.48,10038.48,2026-03
0a8a7a3e-8e66-4e4e-a53c-abfd888b8891,19BHZYV0269B6ZF,TX-17626,2026-05-13,11861.74,0.0,0.0,2135.11,2135.11,2026-05
c9bd1cec-71a0-4cd7-a2d0-aa62d1c4e91d,07AGMWB4616P7ZF,INV/26-27/7870,2026-02-25,21796.77,0.0,0.0,6103.1,6103.1,2026-03
c7e7894c-1193-4cee-b88d-85d51c837541,32PYTBX5165B8Z6,RE-33780,2026-03-30,38765.7,0.0,0.0,4651.88,4651.88,2026-04
847b8e7e-0c9b-477c-98e5-4676f958d66a,19BHZYV0269B6ZF,RE-74926,2026-04-14,10948.6,0.0,0.0,1970.75,1970.75,2026-03
d9db6c98-85f3-4018-9db3-45ad7b8f2a07,32XEPQM0336F6ZQ,TX-47601,2026-05-31,21962.66,0.0,0.0,1098.13,1098.13,2026-05
1502c3dd-9e2b-4254-8b71-54923ec6d2a2,33KYRXQ3502N6ZT,INV/26-27/21878,2026-04-12,27512.82,0.0,0.0,7703.59,7703.59,2026-05
f73d8001-096b-438d-b0e4-244ba9c6c231,32CBLIG0985A5Z2,RE-20353,2026-01-22,78355.85,0.0,0.0,9402.7,9402.7,2026-02
936b1fa5-55bf-441e-8310-fd46c3c581f5,32KFKXP6873A6ZJ,RE-22362,2026-01-08,1000.0,0.0,0.0,280.0,280.0,2026-02
6e6d0e27-1b5b-4e58-87cf-e5b167e2eaa3,29MQUPJ0403J2Z5,TX-17710,2026-05-19,42808.32,5993.16,5993.16,0.0,11986.32,2026-06
5ece4575-601d-447a-9c9a-d53f13bd114c,24OUECW6291O5ZT,TX-70736,2026-02-28,20568.3,0.0,0.0,3702.29,3702.29,2026-02
4d36e214-ece5-4d53-a54e-13d00e196e05,24OUECW6291O5ZT,QT-61499,2026-05-17,23679.25,0.0,0.0,6630.19,6630.19,2026-05
86e50bdf-2b68-422c-85a3-68379c7d3532,32CBLIG0985A5Z2,INV-55344,2026-03-03,122579.37,0.0,0.0,22064.29,22064.29,2026-03
170392a9-bb68-4395-a076-185967fefa79,07XRVQY2624H6Z6,INV/26-27/8974,2026-02-16,5694.57,0.0,0.0,1594.48,1594.48,2026-03
13a01d0f-50d7-43e7-8cb1-63cedd48e640,19WWLNL7461P5ZL,INV-19943,2026-01-13,14873.74,0.0,0.0,4164.65,4164.65,2026-02
b9d2b10a-1c14-43d6-8824-2faec67f1bc7,29NNDJB2245J9Z0,TX-28468,2026-03-29,80229.37,0.0,0.0,14441.29,14441.29,2026-03
ddf1d94b-3a94-44c0-bf9b-c450a2591a69,07CHTED5959F5ZU,INV-15986,2026-03-05,42390.61,0.0,0.0,5086.87,5086.87,2026-03
33685ca4-0083-48e6-8630-d1075a3aaef6,19WWLNL7461P5ZL,INV/26-27/82466,2026-01-11,27896.82,0.0,0.0,7811.11,7811.11,2026-01
8369f05a-c336-4fdc-99ab-caa267ad706b,29VHJHS1002E8Z6,INV-30929,2026-04-22,9643.47,0.0,0.0,482.17,482.17,2026-04
a8ee1e65-6027-4c3b-a84b-127cb519d712,09OQIDS9990V7ZW,TX-90231,2026-02-09,2736.14,0.0,0.0,136.81,136.81,2026-02
b96d306b-1f68-4901-9913-616bada9d7e3,19EFUIW7209C4ZQ,INV-90342,2026-04-07,23534.17,0.0,0.0,4236.15,4236.15,2026-04
d3dc8088-5313-4feb-be4c-128b8d053f58,32MVPIG9247S7ZL,RE-45570,2026-03-24,1599.58,95.97,95.97,0.0,191.94,2026-03
ea1658ef-7231-41c0-9f60-1e3eaddb140c,33JJHSA8308Y1ZV,RE-31299,2026-03-24,50351.7,0.0,0.0,14098.48,14098.48,2026-03
55b2c51d-b43a-4e10-8d98-41d6ff73f316,27TBYFB9002A3ZF,RE-37111,2026-03-24,16557.42,0.0,0.0,827.87,827.87,2026-03
65e595b2-d759-427b-bfdf-76ffbf9c43af,07OVPDD3878L4ZF,INV/26-27/14032,2026-05-05,15841.76,0.0,0.0,2851.52,2851.52,2026-06
eb4d38a6-895b-4cf8-8a4d-1e53f6a12974,29NNDJB2245J9Z0,INV/26-27/85951,2026-05-06,89783.33,0.0,0.0,4489.17,4489.17,2026-05
d201843b-00b0-4fcd-bdde-50e8471e32e3,19FEGTT6106B5ZS,INV-80863,2026-03-10,462370.12,0.0,0.0,23118.51,23118.51,2026-03
1e13375a-8e79-4ff5-b406-32f4e1ce0df8,29MBTFR6385C7Z0,INV/26-27/25313,2026-05-15,386970.73,0.0,0.0,108351.8,108351.8,2026-04
3f98f497-611a-42a4-9ed9-adc7e313849c,32XRELI5642J4ZO,TX-92085,2026-04-20,10754.83,1505.68,1505.68,0.0,3011.36,2026-04
cd128c66-9d70-4ecd-b750-cb4b0c4442ee,07PEESQ9703X4ZS,TX-46180,2026-03-22,15183.73,0.0,0.0,2733.07,2733.07,2026-03
2ed152ac-6206-483a-af4f-e7e5f47d3cc3,07CHTED5959F5ZU,RE-97594,2026-03-07,2167.02,0.0,0.0,108.35,108.35,2026-02
6a7bcfd0-cdb7-44d5-aed0-088da0fddd0b,29YDDCO2672U5ZW,RE-17706,2026-03-19,7315.25,658.37,658.37,0.0,1316.74,2026-04
97c62bf1-ab17-4890-8774-728136ead40f,07OVPDD3878L4ZF,TX-46617,2026-02-09,12902.09,0.0,0.0,1548.25,1548.25,2026-03
32af83c6-d810-40ce-8e60-20fac901899b,32XHKDY3408E7ZT,RE-28500,2026-01-20,51484.4,1287.11,1287.11,0.0,2574.22,2026-01
5d8b6277-a43e-45e0-a263-d9f5d2e34bb4,32GGZUX1654Y5ZO,INV-83085,2026-04-08,26735.41,0.0,0.0,3208.25,3208.25,2026-05
197299b7-d028-4ab5-ae11-3258f1092f25,24UWVGU1882O6ZJ,TX-58408,2026-05-28,11097.09,0.0,0.0,3107.19,3107.19,2026-05
7bafb29f-336e-4ba4-8550-dfe5ae719959,29OKGWZ6106L5ZP,INV-71848,2026-04-13,17164.63,0.0,0.0,2059.76,2059.76,2026-06
686156b0-3cc1-4efb-9fb3-ac6f57d46ebb,27ESIIA8541U1Z5,TX-85492,2026-05-27,61291.07,0.0,0.0,7354.93,7354.93,2026-06
ba0753c2-f551-4909-8498-45b98ef354ad,19WWLNL7461P5ZL,RE-11744,2026-01-29,19505.9,0.0,0.0,3511.06,3511.06,2026-01
d2a0a025-dae0-4076-8997-0dbbb1b62cf2,24YFPVG6368Z1ZM,QT-80770,2026-04-24,4928.45,0.0,0.0,591.41,591.41,2026-04
2438a040-3dc1-47f0-891e-72de8f6860b8,32PSNVO8742H5ZX,INV-31857,2026-02-07,38906.12,0.0,0.0,10893.71,10893.71,2026-02
528baba5-379b-409e-b3b7-14f46dbb25a8,29VHJHS1002E8Z6,INV/26-27/71621,2026-05-14,32419.18,0.0,0.0,3890.3,3890.3,2026-04
de770a72-c68c-4133-bf61-b9e74a920ee6,09OQIDS9990V7ZW,RE-05700,2026-03-07,3013.42,0.0,0.0,542.42,542.42,2026-04
8a5ca414-1172-46ea-bbdb-2ba9ae999400,09APIUL9181B7Z0,TX-86557,2026-03-11,93760.1,0.0,0.0,4688.01,4688.01,2026-03
cf8709ff-d0b4-4dc4-9096-9ab4c3679d37,29ZDTPU2544S7ZJ,TX-66656,2026-01-26,22962.77,0.0,0.0,1148.14,1148.14,2026-01
e1c0df56-74b0-4510-bd83-7e6dd0e8aeeb,32PYTBX5165B8Z6,INV-05211,2026-03-05,11301.45,0.0,0.0,1356.17,1356.17,2026-03
beafb2cd-8f6e-428e-b052-47c53c33eb75,24VZGOJ9588I7ZL,INV/26-27/65701,2026-03-12,208674.54,0.0,0.0,10433.73,10433.73,2026-03
7c9c0f9c-de22-4c0c-b432-acbbd5085142,33MHMKR7789T9Z1,INV-95669,2026-04-08,441741.28,0.0,0.0,53008.95,53008.95,2026-04
f8d45d23-0aec-4588-9446-8e11625e179c,07UQVXC8255M5ZL,INV/26-27/56370,2026-02-07,29101.61,0.0,0.0,1455.08,1455.08,2026-02
d625b0cc-ceca-4bd7-a65d-89d46a3a2a60,32MVPIG9247S7ZL,QT-19074,2026-01-08,94419.68,0.0,0.0,26437.51,26437.51,2026-01
7659a4cf-362c-47c1-bb42-4e975993ad9c,27TBYFB9002A3ZF,INV/26-27/13995,2026-02-03,99949.09,0.0,0.0,17990.84,17990.84,2026-03
ddf07d94-ec19-4750-ab48-9921032339d2,29ZDTPU2544S7ZJ,INV/26-27/90096,2026-01-07,52052.03,7287.28,7287.28,0.0,14574.56,2026-02
8d96bf14-ae7d-40b3-b8c6-f0505f821fd0,27ESIIA8541U1Z5,TX-18025,2026-02-11,12396.55,0.0,0.0,1487.59,1487.59,2026-04
c8b0eb07-7baa-4d0b-b263-f0dae491a96e,07VUDGQ8518D5Z5,TX-90160,2026-03-25,100092.12,0.0,0.0,5004.61,5004.61,2026-03
bcb184f4-df77-4286-aab6-01a55205808f,32JTGJQ3646R6ZE,RE-97317,2026-05-27,37727.42,0.0,0.0,1886.37,1886.37,2026-05
d30dd853-a2af-4d03-ac5d-1df3e75fa62f,09SSLRY7669N2ZY,RE-70500,2026-04-12,5279.93,0.0,0.0,264.0,264.0,2026-04
d302ff51-a459-4b86-b7cc-0fa5b5ccf4ff,33NQMLB2128P2Z1,TX-21822,2026-04-19,116913.98,0.0,0.0,32735.91,32735.91,2026-05
e8162825-51c8-4c0b-a930-c254581c7e48,09VBEHT5216W7ZH,QT-90665,2026-02-11,21088.48,0.0,0.0,5904.77,5904.77,2026-01
c0abd955-222b-424b-bf1a-e9fde58c8799,29OFSTE6718J2Z1,TX-72135,2026-04-08,8963.05,537.78,537.78,0.0,1075.56,2026-05
77555812-e439-4631-a78e-09f89809d5fa,19BHZYV0269B6ZF,QT-40570,2026-04-25,24594.02,0.0,0.0,1229.7,1229.7,2026-05
37fd5399-91ad-4188-af8e-361782dcf704,19IYITE9127Q9ZX,TX-59473,2026-04-15,73853.81,0.0,0.0,8862.46,8862.46,2026-04
86049176-d327-472a-bebc-b7b2e5b800f1,07OVPDD3878L4ZF,INV/26-27/4251,2026-05-28,5052.81,0.0,0.0,606.34,606.34,2026-05
4150833a-74de-4613-985e-2681ea568d8d,29OKGWZ6106L5ZP,RE-23255,2026-04-27,18425.31,1658.28,1658.28,0.0,3316.56,2026-04
aebe78a6-6284-4ea1-a45d-e407bb0d0653,29VOPVG7752E3ZY,RE-08510,2026-03-16,13633.06,0.0,0.0,1635.97,1635.97,2026-02
b4af1b0e-3231-4793-9f76-10341e2a818e,29OKGWZ6106L5ZP,RE-11492,2026-05-04,68757.32,0.0,0.0,12376.32,12376.32,2026-05
d9d2f160-1303-4afe-b812-4ab607ba50f8,07UQVXC8255M5ZL,RE-81690,2026-04-01,39624.21,0.0,0.0,11094.78,11094.78,2026-04
cc21c828-15fa-4c68-b056-d74dd5ddfd85,29ZDTPU2544S7ZJ,QT-25370,2026-01-01,17402.55,1044.15,1044.15,0.0,2088.3,2026-01
2886013f-25ff-4921-b010-374b3256e367,19UWKQE9898N1ZB,QT-45830,2026-05-24,4780.0,0.0,0.0,860.4,860.4,2026-05
385512f1-cce8-486a-9e86-70bc53781748,29WWWJI7780C4ZI,QT-88143,2026-05-03,139656.51,19551.91,19551.91,0.0,39103.82,2026-05
7c0fc4c9-03ab-47ca-9f24-032806167cb4,29WWWJI7780C4ZI,TX-54258,2026-01-15,5546.16,0.0,0.0,998.31,998.31,2026-01
6ef0f79b-e3e5-40e5-8373-d54c54a6b570,32XRELI5642J4ZO,INV-19570,2026-03-13,14617.78,0.0,0.0,1754.13,1754.13,2026-03
7420f62d-5a66-4865-815c-975c8b3b0512,32PSNVO8742H5ZX,QT-92441,2026-03-22,14837.1,0.0,0.0,1780.45,1780.45,2026-03
a9b41a6b-7b6d-4ceb-af86-a69eef6fe69f,29VHJHS1002E8Z6,RE-39626,2026-02-14,347951.47,8698.79,8698.79,0.0,17397.58,2026-03
9079b559-5728-4692-bbc1-003a587c4857,27TBYFB9002A3ZF,INV/26-27/44580,2026-05-04,30843.99,0.0,0.0,3701.28,3701.28,2026-06
07d8280c-8bea-483b-b930-5902bcf9df3c,32KFKXP6873A6ZJ,INV/26-27/94971,2026-01-10,62444.1,1561.1,1561.1,0.0,3122.2,2026-01
f08554a4-ede7-4b9a-93bd-42e0c7ee325c,29WWWJI7780C4ZI,TX-06048,2026-01-27,39976.43,0.0,0.0,7195.76,7195.76,2026-01
d53b7f8f-9787-4644-933a-c9c3f6ddb997,19EFUIW7209C4ZQ,QT-36262,2026-05-17,21646.85,0.0,0.0,2597.62,2597.62,2026-05
472642ad-f140-4635-b861-8aa8ba4f6baf,32PYTBX5165B8Z6,RE-13419,2026-02-22,28550.06,0.0,0.0,5139.01,5139.01,2026-02
ffc4280a-d149-4269-93d4-7d19fa274699,07VUDGQ8518D5Z5,QT-70855,2026-04-24,5533.79,0.0,0.0,276.69,276.69,2026-05
781bda74-44b9-429a-b564-c22e53cb77ef,19IYITE9127Q9ZX,TX-80782,2026-04-02,241877.88,0.0,0.0,12093.89,12093.89,2026-04
6f51e348-80e0-44e7-9896-afadce1635a7,07BSZNP3937V1ZL,INV/26-27/12179,2026-04-30,8285.53,0.0,0.0,2319.95,2319.95,2026-05
87a0298e-f8b8-4dc8-8c58-5c736b6bd3fe,07VUDGQ8518D5Z5,QT-47639,2026-04-11,89559.16,0.0,0.0,16120.65,16120.65,2026-05
8f845253-6608-451d-94dc-b84b71f80fee,33WJOCH2457T9Z1,TX-22388,2026-03-14,31773.67,0.0,0.0,1588.68,1588.68,2026-03
b6000b7e-c059-4a29-b927-33bf7f727437,19WWLNL7461P5ZL,RE-85125,2026-01-19,27792.04,0.0,0.0,7781.77,7781.77,2026-01
1398ecf1-eeb4-48c0-b01c-4e4c793fcfb8,33WJOCH2457T9Z1,TX-08659,2026-03-29,50125.69,0.0,0.0,14035.19,14035.19,2026-04
11a7e61e-8668-49d4-8a68-8b11a74875a8,19BQAKM4384E7ZB,INV-96911,2026-05-27,3478.53,0.0,0.0,626.14,626.14,2026-05
4f438a00-2ef1-4fb5-8058-24d06f857efb,27HHPZM1535R7ZT,TX-09124,2026-01-28,74738.65,0.0,0.0,13452.96,13452.96,2026-01
e52ab458-be77-4b6c-92a5-925af72e6bc9,29VHJHS1002E8Z6,INV/26-27/76123,2026-01-01,45499.13,0.0,0.0,8189.84,8189.84,2026-01
a54c18be-b337-496c-9cdc-19892837db2f,27RKHBU3568K1Z7,QT-71944,2026-01-14,8108.03,0.0,0.0,405.4,405.4,2026-02
5261fb46-0b84-4ce1-9e50-d9b5c811f70d,33OGUBT7836U3ZV,TX-53220,2026-04-08,12097.81,0.0,0.0,1451.74,1451.74,2026-04
74237978-28ac-4192-8cf7-5ff66e6ce806,19BHZYV0269B6ZF,INV/26-27/37811,2026-02-02,60337.08,0.0,0.0,16894.38,16894.38,2026-03
be58114a-8301-492d-b8cc-f3fd7e2efd1f,33KYRXQ3502N6ZT,INV/26-27/84181,2026-04-17,260743.22,0.0,0.0,73008.1,73008.1,2026-04
93d2d86d-ec84-4760-b3fb-e8910aecc0d7,29MBTFR6385C7Z0,QT-29589,2026-02-17,129485.18,0.0,0.0,23307.33,23307.33,2026-02
ff4aa231-a70d-4a5d-8bc6-1394d36e555c,07OVPDD3878L4ZF,INV-74469,2026-05-04,5345.58,0.0,0.0,267.28,267.28,2026-05
983464ab-febb-4745-8a22-7c8e9766cb92,19LRJDX0800X6Z8,RE-10255,2026-05-14,4984.1,0.0,0.0,249.21,249.21,2026-04
98f994bd-42ff-4536-b85d-2c863be64f6b,27HHPZM1535R7ZT,RE-06918,2026-03-29,3925.88,0.0,0.0,1099.25,1099.25,2026-03
9cce10d4-f70a-40af-8d89-3336a587720d,07IAKFV1961W5ZW,QT-21956,2026-01-10,33150.71,0.0,0.0,5967.13,5967.13,2026-01
